country,league,alert,verif,sezonul,datameci,orameci,etapa,txtechipa1,place1t,place1a,txtechipa2,place2t,place2d,customh,customa,home_val,avghome,home_val_2,home_val_3,home_val_4,home_val_5,away_val,avgaway,away_val_2,away_val_3,away_val_4,away_val_5,cotaa,cotae,cotad,cotao0,cotau0,cotao1,cotau1,cotao,cotau,cotao3,cotau3,cotao4,cotau4,gg,ng,result,scor1,scor2,scorp1,scorp2,formah,formaa,formadif,h2h,suth,suta,sutht,sutat,corh,cora,foulsh,foulsa,yellowh,yellowa,ballph,ballpa,goalminh,goalmina,swinh,sdrawh,slosth,sscoreh,sreceiveh,soverh,sunderh,swina,sdrawa,slosta,sscorea,sreceivea,sovera,sundera,jucatori1,jucatori2,wdlh1,wdlh2,wdlh3,wdlh4,wdlh5,wdla1,wdla2,wdla3,wdla4,wdla5,custom3,custom4,codechipa1,codechipa2
England,Premier L,,,25,8/24/2024,1530,02,Brighton, 1, 9,Man Utd, 7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,3.76,2.86,1.03,17,1.17,5,1.54,2.6,2.31,1.66,4,1.25,1.47,2.84,2-1 (1-0),2,1,1,0,0,0,0,,14,11,5,4,4,4,9,13,1,2,48,52,90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01036,01020
England,Premier L,,,25,8/24/2024,1800,02,C Palace,13,10,West Ham,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,3.84,3.84,1.03,15,1.26,4.08,1.67,2.32,2.63,1.52,4.5,1.2,1.58,2.5,0-2 (0-0),0,2,0,0,0,0,0,,14,18,2,3,3,3,9,17,0,0,59,41,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01012,01022
England,Premier L,,,25,8/24/2024,1800,02,Fulham,14,11,Leicester,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,3.81,4.26,1.05,11,1.27,4.01,1.87,2.04,3.14,1.4,5.5,1.14,1.78,2.13,2-1 (1-1),2,1,1,1,0,0,0,,18,10,6,4,7,5,14,13,2,2,55,45,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01010,01042
England,Premier L,,,25,8/24/2024,1800,02,Man City, 4,14,Ipswich,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11,31,1.01,26,1.08,8,1.29,3.36,1.76,2.14,2.77,1.47,2.37,1.62,4-1 (3-1),4,1,3,1,0,0,0,,14,2,5,2,10,1,4,15,2,3,76,24,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01009,01040
England,Premier L,,,25,8/24/2024,1800,02,Southampton,15,15,Nottingham,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,3.54,3.11,1.05,11,1.26,4.14,1.85,2.07,3.06,1.41,5.5,1.14,1.66,2.32,0-1 (0-0),0,1,0,0,0,0,0,,5,23,1,8,4,10,14,13,3,3,65,35,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01004,01037
England,Premier L,,,25,8/24/2024,1800,02,Tottenham,12,16,Everton,20, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,5.66,8,1.02,21,1.13,6,1.43,2.95,2.09,1.81,3.26,1.37,1.67,2.3,4-0 (2-0),4,0,2,0,0,0,0,,13,10,7,1,12,5,11,15,0,0,71,29,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01001,01017
England,Premier L,,,25,8/24/2024,2030,02,Aston Villa, 5, 7,Arsenal, 2, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,4.04,1.74,1.04,13,1.22,4.33,1.76,2.15,2.87,1.45,5,1.17,1.75,2.16,0-2 (0-0),0,2,0,0,0,0,0,,11,9,3,4,4,1,8,15,1,3,39,61,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003,01018
England,Premier L,,,25,8/25/2024,1700,02,Bournemouth, 9, 8,Newcastle, 8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,3.66,2.68,1.03,15,1.17,5,1.58,2.49,2.4,1.62,4.33,1.22,1.48,2.8,1-1 (1-0),1,1,1,0,0,0,0,,16,14,4,5,8,9,19,8,2,2,39,61,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01063,01016
England,Premier L,,,25,8/25/2024,1700,02,Wolves,19,16,Chelsea,17, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,3.94,1.93,1.03,15,1.17,5,1.62,2.41,2.54,1.56,4.33,1.22,1.57,2.51,2-6 (2-2),2,6,2,2,0,0,0,,12,14,4,8,5,5,13,13,2,3,38,62,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01031,01019
England,Premier L,,,25,8/25/2024,1930,02,Liverpool, 3,12,Brentford, 6, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,7.75,12.5,1.01,29,1.1,7,1.33,3.46,1.85,2.05,2.94,1.43,1.73,2.18,2-0 (1-0),2,0,1,0,0,0,0,,19,8,8,2,9,4,10,7,2,3,62,38,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01002,01059
England,Premier L,,,25,8/31/2024,1530,03,Arsenal, 2, 3,Brighton, 3, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,5.48,8.43,1.03,17,1.17,5,1.56,2.56,2.42,1.62,4,1.25,1.82,2.06,1-1 (1-0),1,1,1,0,0,0,0,,11,22,7,4,3,7,12,7,5,2,36,64,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01018,01036
England,Premier L,,,25,8/31/2024,1800,03,Brentford,13, 5,Southampton,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,3.91,4.46,1.05,11,1.28,3.97,1.82,2.07,3.04,1.41,5.5,1.14,1.74,2.18,3-1 (1-0),3,1,1,0,0,0,0,,20,18,7,6,2,8,10,7,2,1,37,63,,90,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01059,01004
England,Premier L,,,25,8/31/2024,1800,03,Everton,20,19,Bournemouth,14, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,3.45,2.39,1.05,11,1.27,4.06,1.88,2.03,3.09,1.4,5.5,1.14,1.67,2.29,2-3 (0-0),2,3,0,0,0,0,0,,18,17,8,7,8,4,6,11,2,1,47,53,,90;90,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01017,01063
England,Premier L,,,25,8/31/2024,1800,03,Ipswich,18,18,Fulham,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.43,2.43,1.05,11,1.29,3.89,1.93,1.97,3.23,1.38,6,1.13,1.71,2.22,1-1 (1-1),1,1,1,1,0,0,0,,11,9,4,4,8,6,15,15,2,3,48,52,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01040,01010
England,Premier L,,,25,8/31/2024,1800,03,Leicester,15,11,Aston Villa,12, 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,3.87,1.92,1.04,13,1.25,4,1.8,2.1,2.98,1.43,5,1.17,1.71,2.23,1-2 (0-1),1,2,0,1,0,0,0,,9,10,3,5,1,4,13,21,4,5,57,43,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01042,01003
England,Premier L,,,25,8/31/2024,1800,03,Nottingham, 7,12,Wolves,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.7,3.88,1.05,11,1.28,3.94,1.9,2.01,3.2,1.39,6,1.13,1.74,2.19,1-1 (1-1),1,1,1,1,0,0,0,,16,11,5,3,7,3,15,18,3,4,52,48,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01037,01031
England,Premier L,,,25,8/31/2024,2030,03,West Ham, 9,13,Man City, 1, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,5.25,1.41,1.03,17,1.17,5,1.56,2.57,2.41,1.62,3.25,1.32,1.81,2.08,1-3 (1-2),1,3,1,2,0,0,0,,10,23,2,8,3,11,10,3,3,2,32,68,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01022,01009
England,Premier L,,,25,9/1/2024,1630,03,Chelsea, 8,17,C Palace,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,4.24,5.05,1.03,17,1.17,5,1.56,2.55,2.37,1.64,4,1.25,1.57,2.5,1-1 (1-0),1,1,1,0,0,0,0,,13,9,7,3,4,4,9,13,4,2,63,37,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01019,01012
England,Premier L,,,25,9/1/2024,1630,03,Newcastle, 6, 9,Tottenham, 5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,3.89,2.66,1.02,21,1.11,6.5,1.42,3,2.04,1.88,3.21,1.38,0,0,2-1 (1-0),2,1,1,0,0,0,0,,9,20,3,6,7,12,16,13,4,4,34,66,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01016,01001
England,Premier L,,,25,9/1/2024,1900,03,Man Utd,11, 8,Liverpool, 4, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,4.11,2,1.02,19,1.13,6,1.46,2.86,2.13,1.78,3.16,1.33,1.49,2.74,0-3 (0-2),0,3,0,2,0,0,0,,8,11,3,3,5,2,7,7,4,1,53,47,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01020,01002
England,Premier L,,,25,9/14/2024,1530,04,Southampton,19,15,Man Utd,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.12,1.82,1.03,17,1.24,3.73,1.56,2.55,2.4,1.63,4,1.25,1.55,2.56,0-3 (0-2),0,3,0,2,0,0,0,,6,18,4,10,0,7,11,14,1,4,44,56,,90,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01004,01020
England,Premier L,,,25,9/14/2024,1800,04,Brighton, 4, 7,Ipswich,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,4.61,6.22,1.03,15,1.2,4.5,1.68,2.3,2.69,1.51,4.5,1.2,1.8,2.09,0-0 (0-0),0,0,0,0,0,0,0,,21,6,6,1,9,2,14,16,4,3,70,30,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01036,01040
England,Premier L,,,25,9/14/2024,1800,04,C Palace,16,17,Leicester,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,4.02,5.43,1.05,11,1.28,3.93,1.88,2.03,3.15,1.39,5.5,1.14,1.88,2,2-2 (0-1),2,2,0,1,0,0,0,,20,9,4,4,5,2,11,15,0,3,67,33,90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01012,01042
England,Premier L,,,25,9/14/2024,1800,04,Fulham,12, 8,West Ham,13, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,3.41,3.21,1.05,11,1.26,4.12,1.86,2.05,3.05,1.41,5.5,1.14,1.65,2.34,1-1 (1-0),1,1,1,0,0,0,0,,21,11,5,3,3,2,15,18,2,3,54,46,,90,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01010,01022
England,Premier L,,,25,9/14/2024,1800,04,Liverpool, 1, 6,Nottingham, 9, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,7.11,12.95,1.02,21,1.13,6,1.4,3.06,2.05,1.83,3.43,1.33,1.88,1.97,0-1 (0-0),0,1,0,0,0,0,0,,14,5,5,3,7,2,15,6,4,4,70,30,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01002,01037
England,Premier L,,,25,9/14/2024,1800,04,Man City, 2, 5,Brentford, 6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,7.2,13.92,1.02,21,1.14,5.5,1.45,2.85,2.16,1.75,3.41,1.34,2.02,1.84,2-1 (2-1),2,1,2,1,0,0,0,,18,8,7,5,12,3,9,3,3,1,54,46,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01009,01059
England,Premier L,,,25,9/14/2024,2030,04,Aston Villa, 7,16,Everton,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,4,5.44,1.05,11,1.27,4.05,1.82,2.08,3,1.42,5.5,1.14,1.79,2.1,3-2 (1-2),3,2,1,2,0,0,0,,17,6,8,2,6,2,10,12,1,4,73,27,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003,01017
England,Premier L,,,25,9/14/2024,2300,04,Bournemouth, 8,11,Chelsea,11, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,3.79,2.23,1.03,17,1.14,5.5,1.5,2.7,2.22,1.72,3.28,1.37,1.44,2.95,0-1 (0-0),0,1,0,0,0,0,0,,19,10,7,3,6,3,16,9,6,8,33,67,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01063,01019
England,Premier L,,,25,9/15/2024,1700,04,Tottenham,10, 4,Arsenal, 3, 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,3.49,2.63,1.03,15,1.2,4.5,1.68,2.29,2.62,1.53,4.5,1.2,1.52,2.65,0-1 (0-0),0,1,0,0,0,0,0,,15,8,5,4,7,6,13,10,5,3,64,36,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01001,01018
England,Premier L,,,25,9/15/2024,1930,04,Wolves,18,20,Newcastle, 5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.73,2.07,1.04,13,1.2,4.5,1.68,2.29,2.64,1.52,4.5,1.2,1.58,2.5,1-2 (1-0),1,2,1,0,0,0,0,,12,14,5,6,4,7,17,6,3,3,49,51,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01031,01016
England,Premier L,,,25,9/21/2024,1530,05,West Ham,14,17,Chelsea, 8, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,3.94,2.01,1.03,17,1.17,5,1.52,2.59,2.31,1.67,4,1.25,1.49,2.76,0-3 (0-2),0,3,0,2,0,0,0,,15,12,7,5,6,5,17,10,5,2,52,48,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01022,01019
England,Premier L,,,25,9/21/2024,1800,05,Aston Villa, 5, 9,Wolves,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,4.21,5.16,1.04,13,1.2,4.5,1.68,2.3,2.66,1.52,4.5,1.2,1.69,2.26,3-1 (0-1),3,1,0,1,0,0,0,,9,10,4,4,6,5,11,16,3,6,53,47,90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003,01031
England,Premier L,,,25,9/21/2024,1800,05,Fulham,12, 5,Newcastle, 3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,3.57,2.41,1.04,13,1.2,4.5,1.7,2.25,2.69,1.51,5,1.17,1.56,2.55,3-1 (2-0),3,1,2,0,0,0,0,,22,15,11,4,6,0,16,8,6,0,39,61,90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01010,01016
England,Premier L,,,25,9/21/2024,1800,05,Leicester,15,12,Everton,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3.52,3.69,1.04,13,1.26,4.14,1.81,2.13,2.99,1.43,5,1.17,1.63,2.38,1-1 (0-1),1,1,0,1,0,0,0,,12,16,2,5,6,1,11,12,1,2,58,42,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01042,01017
England,Premier L,,,25,9/21/2024,1800,05,Liverpool, 4, 8,Bournemouth,11, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,6.85,10.91,1.01,29,1.08,8,1.33,3.41,1.79,2.09,2.81,1.45,1.63,2.34,3-0 (3-0),3,0,3,0,0,0,0,,19,19,13,6,3,9,10,12,1,4,59,41,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01002,01063
England,Premier L,,,25,9/21/2024,1800,05,Southampton,19,19,Ipswich,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,3.48,3.06,1.05,11,1.27,4.06,1.81,2.08,2.99,1.43,5.5,1.14,1.63,2.37,1-1 (1-0),1,1,1,0,0,0,0,,11,13,3,6,2,10,16,16,4,4,54,46,,90,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01004,01040
England,Premier L,,,25,9/21/2024,1800,05,Tottenham,13, 7,Brentford, 9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,5.1,6.23,1.02,21,1.11,6.5,1.39,3.14,2.02,1.88,3.29,1.36,1.52,2.65,3-1 (2-1),3,1,2,1,0,0,0,,23,6,10,6,9,4,11,9,3,1,48,52,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01001,01059
England,Premier L,,,25,9/21/2024,2030,05,C Palace,16,14,Man Utd,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.55,2.57,1.04,13,1.2,4.5,1.68,2.27,2.64,1.52,4.5,1.2,1.55,2.58,0-0 (0-0),0,0,0,0,0,0,0,,9,15,4,6,4,11,7,12,3,2,33,67,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01012,01020
England,Premier L,,,25,9/22/2024,1700,05,Brighton, 6, 6,Nottingham, 7, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,3.82,4.45,1.05,11,1.27,4.04,1.83,2.07,3.07,1.41,5.5,1.14,1.75,2.16,2-2 (2-1),2,2,2,1,0,0,0,,14,4,3,3,9,1,12,11,3,6,71,29,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01036,01037
England,Premier L,,,25,9/22/2024,1930,05,Man City, 1, 1,Arsenal, 2, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,3.66,4.91,1.06,10,1.32,3.6,2.03,1.88,3.55,1.33,6.5,1.11,1.93,1.94,2-2 (1-2),2,2,1,2,0,0,0,,33,5,11,3,8,2,7,10,3,6,78,22,90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01009,01018
England,Premier L,,,25,9/28/2024,1530,06,Newcastle, 6, 6,Man City, 1, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.23,1.69,1.03,15,1.17,5,1.62,2.42,2.53,1.57,4.33,1.22,1.63,2.37,1-1 (0-1),1,1,0,1,0,0,0,,10,16,4,6,5,6,14,10,4,4,38,62,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01016,01009
England,Premier L,,,25,9/28/2024,1800,06,Arsenal, 4, 9,Leicester,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6.8,17.5,1.03,17,1.2,4.5,1.6,2.42,2.53,1.56,3.08,1.35,2.39,1.61,4-2 (2-0),4,2,2,0,0,0,0,,36,5,16,3,17,0,11,6,2,4,75,25,90;90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01018,01042
England,Premier L,,,25,9/28/2024,1800,06,Brentford,12, 5,West Ham,14, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,3.56,3.27,1.03,15,1.27,4.03,1.67,2.32,2.61,1.54,4.5,1.2,1.54,2.61,1-1 (1-0),1,1,1,0,0,0,0,,8,19,3,3,7,6,2,11,2,3,57,43,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01059,01022
England,Premier L,,,25,9/28/2024,1800,06,Chelsea, 5,15,Brighton, 7, 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,4.2,4.15,1.02,19,1.14,5.5,1.48,2.77,2.19,1.74,3.75,1.29,1.49,2.76,4-2 (4-2),4,2,4,2,0,0,0,,15,15,7,5,8,2,11,8,3,2,41,59,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01019,01036
England,Premier L,,,25,9/28/2024,1800,06,Everton,19,18,C Palace,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,3.35,2.7,1.05,11,1.28,3.95,1.93,1.98,3.23,1.38,6,1.13,1.68,2.29,2-1 (0-1),2,1,0,1,0,0,0,,8,17,2,5,5,8,13,11,2,0,41,59,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01017,01012
England,Premier L,,,25,9/28/2024,1800,06,Nottingham, 8,11,Fulham, 9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,3.16,3,1.08,8,1.4,3.11,2.29,1.69,3.55,1.33,8,1.08,1.93,1.94,0-1 (0-0),0,1,0,0,0,0,0,,11,14,1,2,6,5,11,15,2,4,41,59,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01037,01010
England,Premier L,,,25,9/28/2024,2030,06,Wolves,20,19,Liverpool, 2, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,5.95,1.33,1.02,21,1.11,6.5,1.4,3.06,2.07,1.85,3.4,1.34,1.7,2.25,1-2 (0-1),1,2,0,1,0,0,0,,8,10,3,6,2,10,16,8,2,3,45,55,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01031,01002
